Days for shipping (real),Days for shipment (scheduled),Delivery Status,Late_delivery_risk,shipping date (DateOrders),Shipping Mode,Shipping_Id
5,4,Late delivery,1,06-12-2016 07:09,Standard Class,62367
5,4,Late delivery,1,8/13/2015 3:43,Standard Class,62372
5,4,Late delivery,1,6/21/2015 2:13,Standard Class,62373
5,4,Late delivery,1,10/25/2015 20:57,Standard Class,62374
5,4,Late delivery,1,06-10-2015 06:57,Standard Class,62382
5,4,Late delivery,1,03-04-2017 07:39,Standard Class,62390
5,4,Late delivery,1,6/16/2017 16:37,Standard Class,62395
5,4,Late delivery,1,1/30/2015 1:22,Standard Class,62397
5,4,Late delivery,1,02-04-2015 19:45,Standard Class,62398
5,4,Late delivery,1,02-09-2015 06:36,Standard Class,62402
5,4,Late delivery,1,12-06-2016 14:05,Standard Class,62416
5,4,Late delivery,1,12-11-2016 00:56,Standard Class,62425
5,4,Late delivery,1,11/25/2016 22:20,Standard Class,62427
5,4,Late delivery,1,10/14/2015 8:11,Standard Class,62430
5,4,Late delivery,1,6/29/2015 8:09,Standard Class,62435
5,4,Late delivery,1,8/30/2017 5:07,Standard Class,62441
5,4,Late delivery,1,9/13/2017 5:27,Standard Class,62442
5,4,Late delivery,1,5/26/2015 16:37,Standard Class,62451
5,4,Late delivery,1,05-02-2017 01:47,Standard Class,62453
5,4,Late delivery,1,3/28/2017 23:44,Standard Class,62456
5,4,Late delivery,1,01-09-2016 15:15,Standard Class,62466
5,4,Late delivery,1,5/24/2016 5:57,Standard Class,62472
5,4,Late delivery,1,5/28/2016 23:48,Standard Class,62473
5,4,Late delivery,1,6/14/2016 9:57,Standard Class,62474
5,4,Late delivery,1,3/26/2015 17:55,Standard Class,62485
5,4,Late delivery,1,04-02-2017 07:05,Standard Class,62487
5,4,Late delivery,1,2/15/2016 3:06,Standard Class,62498
5,4,Late delivery,1,9/17/2016 8:56,Standard Class,62501
5,4,Late delivery,1,12/16/2016 17:34,Standard Class,62502
5,4,Late delivery,1,11-03-2016 09:03,Standard Class,62503
5,4,Late delivery,1,6/29/2016 14:18,Standard Class,62511
5,4,Late delivery,1,8/15/2017 13:01,Standard Class,62514
5,4,Late delivery,1,9/18/2015 20:50,Standard Class,62515
5,4,Late delivery,1,6/15/2015 21:50,Standard Class,62516
5,4,Late delivery,1,12/27/2016 0:34,Standard Class,62534
5,4,Late delivery,1,10-03-2016 20:49,Standard Class,62849
5,4,Late delivery,1,10-11-2017 00:51,Standard Class,62853
5,4,Late delivery,1,11-05-2017 03:27,Standard Class,62857
5,4,Late delivery,1,08-02-2017 23:44,Standard Class,62867
5,4,Late delivery,1,10-04-2017 19:58,Standard Class,62870
5,4,Late delivery,1,10/26/2017 5:13,Standard Class,62871
5,4,Late delivery,1,1/21/2017 3:09,Standard Class,62877
5,4,Late delivery,1,9/28/2017 4:33,Standard Class,62886
5,4,Late delivery,1,08-07-2017 08:50,Standard Class,62888
5,4,Late delivery,1,8/25/2017 14:46,Standard Class,62890
5,4,Late delivery,1,07-09-2015 20:24,Standard Class,62898
5,4,Late delivery,1,6/17/2015 12:23,Standard Class,62907
5,4,Late delivery,1,8/22/2017 6:11,Standard Class,62908
5,4,Late delivery,1,8/23/2015 1:57,Standard Class,62910
5,4,Late delivery,1,9/24/2015 4:42,Standard Class,62912
5,4,Late delivery,1,8/26/2017 17:02,Standard Class,62931
5,4,Late delivery,1,11/14/2017 15:10,Standard Class,62943
5,4,Late delivery,1,11/14/2017 20:26,Standard Class,62944
5,4,Late delivery,1,05-08-2017 13:41,Standard Class,62949
5,4,Late delivery,1,03-12-2015 03:35,Standard Class,62954
5,4,Late delivery,1,6/13/2017 1:02,Standard Class,62956
5,4,Late delivery,1,04-02-2015 12:50,Standard Class,62959
5,4,Late delivery,1,4/30/2015 15:15,Standard Class,62963
5,4,Late delivery,1,4/16/2015 2:39,Standard Class,62964
5,4,Late delivery,1,02-11-2015 00:39,Standard Class,62969
5,4,Late delivery,1,02-08-2017 16:05,Standard Class,62970
5,4,Late delivery,1,06-03-2015 20:48,Standard Class,62971
5,4,Late delivery,1,01-07-2015 22:35,Standard Class,62974
5,4,Late delivery,1,5/20/2017 11:13,Standard Class,62976
5,4,Late delivery,1,04-08-2015 14:14,Standard Class,62977
5,4,Late delivery,1,05-09-2017 21:13,Standard Class,62987
5,4,Late delivery,1,05-03-2015 04:33,Standard Class,62988
5,4,Late delivery,1,5/21/2017 18:45,Standard Class,62989
5,4,Late delivery,1,03-03-2015 23:23,Standard Class,62993
5,4,Late delivery,1,4/13/2017 16:21,Standard Class,62999
5,4,Late delivery,1,04-10-2017 21:47,Standard Class,63002
5,4,Late delivery,1,5/31/2015 1:43,Standard Class,63014
5,4,Late delivery,1,4/27/2015 6:40,Standard Class,63021
5,4,Late delivery,1,03-07-2017 14:29,Standard Class,63027
5,4,Late delivery,1,11-03-2015 11:39,Standard Class,63034
5,4,Late delivery,1,1/30/2018 22:15,Standard Class,63041
5,4,Late delivery,1,12-06-2017 14:27,Standard Class,63049
5,4,Late delivery,1,12-04-2017 16:54,Standard Class,63055
5,4,Late delivery,1,01-11-2018 22:48,Standard Class,63057
5,4,Late delivery,1,1/15/2018 0:22,Standard Class,63059
5,4,Late delivery,1,3/14/2016 5:31,Standard Class,63068
5,4,Late delivery,1,1/23/2016 13:49,Standard Class,63078
5,4,Late delivery,1,12/23/2017 19:51,Standard Class,63084
5,4,Late delivery,1,03-07-2016 14:07,Standard Class,63085
5,4,Late delivery,1,01-04-2018 03:22,Standard Class,63093
5,4,Late delivery,1,11/22/2016 19:00,Standard Class,63095
5,4,Late delivery,1,01-03-2016 15:36,Standard Class,63103
5,4,Late delivery,1,2/23/2016 21:19,Standard Class,63105
5,4,Late delivery,1,11/28/2017 15:30,Standard Class,63107
5,4,Late delivery,1,2/14/2016 14:51,Standard Class,63109
5,4,Late delivery,1,1/18/2016 5:57,Standard Class,63111
5,4,Late delivery,1,11/26/2015 14:57,Standard Class,63114
5,4,Late delivery,1,12-11-2015 05:18,Standard Class,63115
5,4,Late delivery,1,09-11-2016 14:33,Standard Class,63116
5,4,Late delivery,1,11/23/2015 16:53,Standard Class,63120
5,4,Late delivery,1,12-07-2015 06:42,Standard Class,63121
5,4,Late delivery,1,1/13/2016 19:05,Standard Class,63122
5,4,Late delivery,1,1/17/2016 7:10,Standard Class,63130
5,4,Late delivery,1,9/26/2016 8:24,Standard Class,63132
5,4,Late delivery,1,12-11-2015 21:04,Standard Class,63134
5,4,Late delivery,1,01-05-2018 16:09,Standard Class,63146
5,4,Late delivery,1,12-02-2017 12:21,Standard Class,63153
5,4,Late delivery,1,1/24/2018 15:36,Standard Class,63156
5,4,Late delivery,1,11/30/2017 21:48,Standard Class,63160
5,4,Late delivery,1,1/27/2018 4:55,Standard Class,63170
5,4,Late delivery,1,11/30/2017 20:03,Standard Class,63171
5,4,Late delivery,1,07-04-2016 23:56,Standard Class,63188
5,4,Late delivery,1,8/15/2016 5:39,Standard Class,63190
5,4,Late delivery,1,5/17/2016 2:16,Standard Class,63191
5,4,Late delivery,1,07-12-2016 03:36,Standard Class,63196
5,4,Late delivery,1,5/15/2016 17:00,Standard Class,63198
5,4,Late delivery,1,7/20/2016 9:33,Standard Class,63201
5,4,Late delivery,1,8/29/2016 16:30,Standard Class,63204
5,4,Late delivery,1,09-01-2015 08:25,Standard Class,63214
5,4,Late delivery,1,1/23/2015 13:27,Standard Class,63223
5,4,Late delivery,1,4/27/2017 14:56,Standard Class,63228
5,4,Late delivery,1,12/13/2015 22:07,Standard Class,63237
5,4,Late delivery,1,6/23/2016 23:25,Standard Class,63243
5,4,Late delivery,1,9/16/2017 17:32,Standard Class,63256
5,4,Late delivery,1,1/23/2015 11:42,Standard Class,63263
5,4,Late delivery,1,12-03-2015 13:22,Standard Class,63267
5,4,Late delivery,1,9/15/2016 9:38,Standard Class,63268
5,4,Late delivery,1,11/16/2015 14:58,Standard Class,63269
5,4,Late delivery,1,6/30/2017 13:26,Standard Class,63277
5,4,Late delivery,1,02-07-2017 20:49,Standard Class,63285
5,4,Late delivery,1,1/23/2015 22:13,Standard Class,63289
5,4,Late delivery,1,01-08-2016 19:58,Standard Class,63293
5,4,Late delivery,1,10/15/2015 12:13,Standard Class,63306
5,4,Late delivery,1,4/18/2017 8:28,Standard Class,63311
5,4,Late delivery,1,12-08-2015 23:00,Standard Class,63316
5,4,Late delivery,1,07-12-2016 10:36,Standard Class,63320
5,4,Late delivery,1,9/27/2016 10:40,Standard Class,63709
5,4,Late delivery,1,9/24/2016 9:06,Standard Class,63713
5,4,Late delivery,1,9/25/2016 20:08,Standard Class,63716
5,4,Late delivery,1,10/17/2016 14:09,Standard Class,63721
5,4,Late delivery,1,11-02-2016 17:17,Standard Class,63723
5,4,Late delivery,1,10/21/2017 11:21,Standard Class,63742
5,4,Late delivery,1,10/19/2017 1:33,Standard Class,63744
5,4,Late delivery,1,10/30/2017 3:49,Standard Class,63752
5,4,Late delivery,1,10/28/2017 11:31,Standard Class,63765
5,4,Late delivery,1,7/27/2017 11:49,Standard Class,63775
5,4,Late delivery,1,10/28/2017 15:01,Standard Class,63779
5,4,Late delivery,1,08-11-2017 16:11,Standard Class,63781
5,4,Late delivery,1,12-05-2016 17:03,Standard Class,63785
5,4,Late delivery,1,09-01-2017 02:40,Standard Class,63788
5,4,Late delivery,1,06-06-2015 01:21,Standard Class,63792
5,4,Late delivery,1,09-03-2017 21:14,Standard Class,63795
5,4,Late delivery,1,10-11-2017 13:07,Standard Class,63799
5,4,Late delivery,1,10-08-2017 02:47,Standard Class,63800
5,4,Late delivery,1,11-02-2017 08:53,Standard Class,63811
5,4,Late delivery,1,11-08-2017 01:31,Standard Class,63812
5,4,Late delivery,1,9/24/2015 13:28,Standard Class,63822
5,4,Late delivery,1,9/16/2015 21:32,Standard Class,63826
5,4,Late delivery,1,10-12-2015 15:54,Standard Class,63832
5,4,Late delivery,1,09-10-2017 21:24,Standard Class,63848
5,4,Late delivery,1,10-10-2017 07:20,Standard Class,63853
5,4,Late delivery,1,11/15/2017 1:41,Standard Class,63858
5,4,Late delivery,1,05-07-2017 13:10,Standard Class,63883
5,4,Late delivery,1,04-08-2015 22:59,Standard Class,63887
5,4,Late delivery,1,5/17/2015 11:54,Standard Class,63890
5,4,Late delivery,1,05-02-2015 11:02,Standard Class,63897
5,4,Late delivery,1,4/28/2015 10:42,Standard Class,63898
5,4,Late delivery,1,3/14/2015 4:38,Standard Class,63900
5,4,Late delivery,1,03-06-2017 19:12,Standard Class,63901
5,4,Late delivery,1,5/18/2017 11:55,Standard Class,63905
5,4,Late delivery,1,02-10-2015 00:07,Standard Class,63912
5,4,Late delivery,1,01-10-2015 22:24,Standard Class,63920
5,4,Late delivery,1,04-02-2015 11:05,Standard Class,63921
5,4,Late delivery,1,02-11-2015 12:54,Standard Class,63923
5,4,Late delivery,1,4/20/2017 14:46,Standard Class,63925
5,4,Late delivery,1,5/13/2015 13:18,Standard Class,63926
5,4,Late delivery,1,2/22/2015 6:24,Standard Class,63932
5,4,Late delivery,1,1/25/2015 23:16,Standard Class,63961
5,4,Late delivery,1,04-11-2015 15:48,Standard Class,63965
5,4,Late delivery,1,03-02-2015 22:52,Standard Class,63967
5,4,Late delivery,1,02-10-2015 17:38,Standard Class,63968
5,4,Late delivery,1,12-09-2015 20:01,Standard Class,63991
5,4,Late delivery,1,03-04-2016 21:18,Standard Class,63992
5,4,Late delivery,1,02-02-2018 02:48,Standard Class,64001
5,4,Late delivery,1,12-10-2016 23:11,Standard Class,64002
5,4,Late delivery,1,01-02-2018 05:49,Standard Class,64008
5,4,Late delivery,1,01-10-2016 19:16,Standard Class,64009
5,4,Late delivery,1,11/19/2015 9:32,Standard Class,64015
5,4,Late delivery,1,2/22/2016 15:32,Standard Class,64016
5,4,Late delivery,1,3/15/2016 16:33,Standard Class,64017
5,4,Late delivery,1,12/31/2015 12:17,Standard Class,64018
5,4,Late delivery,1,11/23/2017 5:53,Standard Class,64021
5,4,Late delivery,1,3/14/2016 14:17,Standard Class,64030
5,4,Late delivery,1,12-02-2017 01:50,Standard Class,64033
5,4,Late delivery,1,12-01-2017 10:04,Standard Class,64039
5,4,Late delivery,1,12/15/2017 5:09,Standard Class,64041
5,4,Late delivery,1,12/26/2017 7:24,Standard Class,64048
5,4,Late delivery,1,12-06-2017 07:26,Standard Class,64051
5,4,Late delivery,1,11/26/2017 5:42,Standard Class,64054
5,4,Late delivery,1,11/28/2017 1:29,Standard Class,64059
5,4,Late delivery,1,11/16/2015 6:13,Standard Class,64064
5,4,Late delivery,1,09-10-2016 05:16,Standard Class,64067
5,4,Late delivery,1,11/20/2017 23:34,Standard Class,64078
5,4,Late delivery,1,02-01-2016 15:02,Standard Class,64089
5,4,Late delivery,1,12/21/2017 4:47,Standard Class,64091
5,4,Late delivery,1,12-01-2017 04:49,Standard Class,64097
5,4,Late delivery,1,12/25/2017 19:09,Standard Class,64098
5,4,Late delivery,1,01-10-2018 04:46,Standard Class,64100
5,4,Late delivery,1,1/29/2018 18:13,Standard Class,64106
5,4,Late delivery,1,6/18/2016 20:48,Standard Class,64131
5,4,Late delivery,1,5/31/2016 16:37,Standard Class,64136
5,4,Late delivery,1,7/14/2016 8:09,Standard Class,64138
5,4,Late delivery,1,8/21/2016 8:48,Standard Class,64140
5,4,Late delivery,1,06-06-2016 09:15,Standard Class,64142
5,4,Late delivery,1,5/14/2016 0:42,Standard Class,64143
5,4,Late delivery,1,06-11-2016 15:23,Standard Class,64149
5,4,Late delivery,1,10-02-2017 18:55,Standard Class,64173
5,4,Late delivery,1,09-09-2016 04:44,Standard Class,64182
5,4,Late delivery,1,5/30/2017 12:57,Standard Class,64189
5,4,Late delivery,1,10/31/2015 11:50,Standard Class,64197
5,4,Late delivery,1,02-07-2016 05:55,Standard Class,64199
5,4,Late delivery,1,7/16/2016 0:26,Standard Class,64205
5,4,Late delivery,1,5/25/2016 16:59,Standard Class,64207
5,4,Late delivery,1,4/13/2015 2:50,Standard Class,64221
5,4,Late delivery,1,3/31/2016 19:41,Standard Class,64228
5,4,Late delivery,1,2/28/2016 15:10,Standard Class,64230
5,4,Late delivery,1,08-06-2017 18:49,Standard Class,64238
5,4,Late delivery,1,02-09-2017 23:37,Standard Class,64247
5,4,Late delivery,1,12/20/2015 3:01,Standard Class,64252
5,4,Late delivery,1,2/15/2016 4:51,Standard Class,64253
5,4,Late delivery,1,4/26/2016 10:32,Standard Class,64259
5,4,Late delivery,1,9/18/2016 2:27,Standard Class,64260
5,4,Late delivery,1,5/21/2016 9:38,Standard Class,64273
5,4,Late delivery,1,7/23/2016 9:22,Standard Class,64276
5,4,Late delivery,1,09-03-2016 01:36,Standard Class,64534
5,4,Late delivery,1,12-06-2016 21:05,Standard Class,64535
5,4,Late delivery,1,11/17/2016 18:08,Standard Class,64540
5,4,Late delivery,1,10/23/2017 8:54,Standard Class,64553
5,4,Late delivery,1,10/16/2017 3:29,Standard Class,64559
5,4,Late delivery,1,10-06-2015 14:30,Standard Class,64561
5,4,Late delivery,1,09-07-2017 05:49,Standard Class,64566
5,4,Late delivery,1,7/24/2015 5:30,Standard Class,64569
5,4,Late delivery,1,11/30/2016 16:11,Standard Class,64571
5,4,Late delivery,1,9/28/2017 15:04,Standard Class,64572
5,4,Late delivery,1,10-01-2015 01:22,Standard Class,64578
5,4,Late delivery,1,6/18/2015 18:09,Standard Class,64586
5,4,Late delivery,1,10/25/2017 1:11,Standard Class,64588
5,4,Late delivery,1,10/24/2017 5:55,Standard Class,64591
5,4,Late delivery,1,11-12-2017 12:22,Standard Class,64600
5,4,Late delivery,1,9/17/2015 8:03,Standard Class,64605
5,4,Late delivery,1,09-05-2015 10:31,Standard Class,64608
5,4,Late delivery,1,07-05-2015 06:03,Standard Class,64611
5,4,Late delivery,1,6/27/2015 8:52,Standard Class,64613
5,4,Late delivery,1,10/25/2015 17:27,Standard Class,64625
5,4,Late delivery,1,9/13/2017 17:43,Standard Class,64626
5,4,Late delivery,1,10-07-2017 16:17,Standard Class,64640
5,4,Late delivery,1,10-08-2017 09:48,Standard Class,64641
5,4,Late delivery,1,10-08-2017 08:03,Standard Class,64645
5,4,Late delivery,1,11/13/2017 16:24,Standard Class,64652
5,4,Late delivery,1,03-03-2015 19:53,Standard Class,64660
5,4,Late delivery,1,05-11-2015 03:30,Standard Class,64664
5,4,Late delivery,1,4/28/2015 12:27,Standard Class,64667
5,4,Late delivery,1,5/23/2015 8:02,Standard Class,64668
5,4,Late delivery,1,03-03-2015 11:07,Standard Class,64678
5,4,Late delivery,1,4/23/2017 5:50,Standard Class,64683
5,4,Late delivery,1,1/29/2017 16:06,Standard Class,64684
5,4,Late delivery,1,3/31/2017 20:03,Standard Class,64686
5,4,Late delivery,1,02-10-2015 05:22,Standard Class,64691
5,4,Late delivery,1,1/24/2017 8:14,Standard Class,64692
5,4,Late delivery,1,04-11-2015 07:02,Standard Class,64694
5,4,Late delivery,1,02-09-2015 08:21,Standard Class,64695
5,4,Late delivery,1,5/26/2015 0:51,Standard Class,64697
5,4,Late delivery,1,2/21/2017 19:24,Standard Class,64702
5,4,Late delivery,1,4/25/2017 12:08,Standard Class,64704
5,4,Late delivery,1,4/15/2015 7:23,Standard Class,64705
5,4,Late delivery,1,6/21/2017 15:44,Standard Class,64708
5,4,Late delivery,1,05-12-2015 14:32,Standard Class,64715
5,4,Late delivery,1,1/19/2015 20:07,Standard Class,64721
5,4,Late delivery,1,05-01-2015 10:31,Standard Class,64725
5,4,Late delivery,1,5/20/2015 9:58,Standard Class,64734
5,4,Late delivery,1,3/28/2015 11:58,Standard Class,64736
5,4,Late delivery,1,12/29/2017 10:44,Standard Class,64739
5,4,Late delivery,1,12-04-2017 15:09,Standard Class,64746
5,4,Late delivery,1,11/24/2017 11:39,Standard Class,64751
5,4,Late delivery,1,11/17/2015 10:14,Standard Class,64754
5,4,Late delivery,1,3/25/2016 0:46,Standard Class,64757
5,4,Late delivery,1,12-06-2015 16:41,Standard Class,64760
5,4,Late delivery,1,11/22/2015 19:52,Standard Class,64761
5,4,Late delivery,1,02-12-2016 05:02,Standard Class,64762
5,4,Late delivery,1,12/18/2017 10:13,Standard Class,64763
5,4,Late delivery,1,12/17/2017 14:57,Standard Class,64767
5,4,Late delivery,1,11/29/2017 0:16,Standard Class,64783
5,4,Late delivery,1,01-03-2018 15:06,Standard Class,64786
5,4,Late delivery,1,11/28/2015 23:01,Standard Class,64796
5,4,Late delivery,1,03-09-2016 15:10,Standard Class,64797
5,4,Late delivery,1,02-04-2018 09:06,Standard Class,64800
5,4,Late delivery,1,11/23/2017 0:37,Standard Class,64817
5,4,Late delivery,1,03-05-2016 06:03,Standard Class,64823
5,4,Late delivery,1,11-08-2016 13:25,Standard Class,64826
5,4,Late delivery,1,8/31/2016 3:32,Standard Class,64827
5,4,Late delivery,1,12/21/2017 6:32,Standard Class,64829
5,4,Late delivery,1,1/26/2018 13:09,Standard Class,64836
5,4,Late delivery,1,1/27/2018 1:24,Standard Class,64837
5,4,Late delivery,1,12/14/2017 4:37,Standard Class,64841
5,4,Late delivery,1,01-05-2018 17:54,Standard Class,64843
5,4,Late delivery,1,5/31/2016 13:07,Standard Class,64850
5,4,Late delivery,1,7/30/2016 7:47,Standard Class,64855
5,4,Late delivery,1,05-11-2016 07:53,Standard Class,64861
5,4,Late delivery,1,09-08-2017 06:20,Standard Class,64878
5,4,Late delivery,1,5/13/2015 16:48,Standard Class,64881
5,4,Late delivery,1,10/19/2016 16:57,Standard Class,64892
5,4,Late delivery,1,2/13/2016 0:18,Standard Class,64894
5,4,Late delivery,1,11/16/2016 8:51,Standard Class,64896
5,4,Late delivery,1,6/16/2015 17:07,Standard Class,64900
5,4,Late delivery,1,08-03-2017 11:59,Standard Class,64904
5,4,Late delivery,1,9/19/2015 12:36,Standard Class,64905
5,4,Late delivery,1,09-07-2015 08:04,Standard Class,64906
5,4,Late delivery,1,5/28/2015 17:40,Standard Class,64912
5,4,Late delivery,1,4/29/2015 21:44,Standard Class,64915
5,4,Late delivery,1,05-02-2015 02:17,Standard Class,64917
5,4,Late delivery,1,11/22/2015 11:06,Standard Class,64918
5,4,Late delivery,1,8/24/2016 5:07,Standard Class,64923
5,4,Late delivery,1,11-11-2016 02:44,Standard Class,64954
5,4,Late delivery,1,07-05-2017 05:33,Standard Class,64955
5,4,Late delivery,1,06-01-2015 18:00,Standard Class,64957
5,4,Late delivery,1,01-06-2016 04:55,Standard Class,64963
5,4,Late delivery,1,9/29/2016 1:13,Standard Class,65462
5,4,Late delivery,1,9/27/2016 14:11,Standard Class,65466
5,4,Late delivery,1,04-09-2016 01:38,Standard Class,65480
5,4,Late delivery,1,6/24/2016 18:41,Standard Class,65486
5,4,Late delivery,1,6/19/2015 9:55,Standard Class,65494
5,4,Late delivery,1,6/18/2015 4:09,Standard Class,65496
5,4,Late delivery,1,06-08-2015 04:09,Standard Class,65513
5,4,Late delivery,1,5/31/2015 15:44,Standard Class,65520
5,4,Late delivery,1,5/30/2015 22:13,Standard Class,65523
5,4,Late delivery,1,5/14/2015 22:35,Standard Class,65548
5,4,Late delivery,1,5/14/2015 17:20,Standard Class,65549
5,4,Late delivery,1,5/13/2015 9:48,Standard Class,65550
5,4,Late delivery,1,05-02-2015 16:18,Standard Class,65561
5,4,Late delivery,1,4/28/2015 0:11,Standard Class,65570
5,4,Late delivery,1,4/23/2015 15:05,Standard Class,65575
5,4,Late delivery,1,4/20/2015 6:30,Standard Class,65578
